transaction_id,sale_date,store_id,customer_id,sku_id,units,net_revenue,discount_amount,cost,channel,campaign_id
T0002913,2026-02-13,ST004,C00117,SKU049,3,252.54,0.0,91.5,Store,
T0002914,2026-02-13,ST018,,SKU029,1,60.76,3.66,30.5,Ecom,
T0002915,2026-02-13,ST020,C00299,SKU005,1,54.12,2.46,20.5,Store,
T0002916,2026-02-13,ST005,C00155,SKU015,2,244.61,0.0,91.0,Store,
T0002917,2026-02-13,ST009,C00295,SKU027,2,137.09,0.0,51.0,Ecom,
T0002918,2026-02-13,ST014,C00153,SKU047,2,107.71,0.0,51.0,Ecom,
T0002919,2026-02-14,ST020,C00256,SKU021,1,28.98,0.0,10.5,Store,
T0002920,2026-02-14,ST016,C00083,SKU024,1,49.68,0.0,18.0,Store,
T0002921,2026-02-14,ST017,C00107,SKU026,2,123.65,0.0,46.0,Store,
T0002922,2026-02-14,ST018,C00156,SKU024,1,38.02,0.0,18.0,Store,CMP010
T0002923,2026-02-14,ST012,C00131,SKU005,1,51.66,4.92,20.5,Store,
T0002924,2026-02-14,ST015,C00197,SKU014,2,189.89,0.0,86.0,Ecom,
T0002925,2026-02-14,ST012,C00183,SKU048,1,77.28,0.0,28.0,Store,
T0002926,2026-02-14,ST020,C00227,SKU008,1,77.28,0.0,28.0,Ecom,
T0002927,2026-02-14,ST003,C00208,SKU033,1,89.42,0.0,40.5,Ecom,
T0002928,2026-02-14,ST004,C00154,SKU015,2,240.24,10.92,91.0,Ecom,
T0002929,2026-02-15,ST019,C00105,SKU017,1,105.44,6.06,50.5,Ecom,
T0002930,2026-02-15,ST005,C00065,SKU038,1,142.46,0.0,53.0,Ecom,
T0002931,2026-02-15,ST007,C00078,SKU050,1,72.86,0.0,33.0,Ecom,
T0002932,2026-02-15,ST019,C00197,SKU047,2,112.61,0.0,51.0,Store,CMP007
T0002933,2026-02-15,ST015,C00194,SKU030,3,206.71,11.88,99.0,Store,
T0002934,2026-02-15,ST005,C00124,SKU021,1,28.22,0.0,10.5,Store,CMP005
T0002935,2026-02-15,ST008,C00279,SKU018,1,146.28,0.0,53.0,Ecom,
T0002936,2026-02-15,ST018,C00250,SKU015,1,96.1,0.0,45.5,Store,CMP015
T0002937,2026-02-15,ST011,C00142,SKU010,2,145.73,0.0,66.0,Store,CMP001
T0002938,2026-02-15,ST007,C00180,SKU016,1,105.98,0.0,48.0,Ecom,
T0002939,2026-02-16,ST014,C00193,SKU020,2,33.79,0.0,16.0,Store,
T0002940,2026-02-16,ST005,C00291,SKU025,1,55.1,0.0,20.5,Store,
T0002941,2026-02-16,ST020,C00299,SKU041,2,57.96,0.0,21.0,Store,
T0002942,2026-02-16,ST009,C00024,SKU006,1,56.3,5.52,23.0,Ecom,
T0002943,2026-02-16,ST011,,SKU022,2,57.41,0.0,26.0,Ecom,
T0002944,2026-02-16,ST009,C00131,SKU050,2,169.49,7.92,66.0,Store,
T0002945,2026-02-17,ST018,C00154,SKU015,1,96.1,0.0,45.5,Store,
T0002946,2026-02-17,ST012,C00043,SKU018,1,139.92,6.36,53.0,Ecom,
T0002947,2026-02-17,ST005,,SKU023,1,37.94,3.72,15.5,Store,
T0002948,2026-02-17,ST019,C00069,SKU021,2,46.37,0.0,21.0,Store,
T0002949,2026-02-17,ST010,C00223,SKU016,1,89.86,11.52,48.0,Store,CMP023
T0002950,2026-02-17,ST012,,SKU033,1,102.06,9.72,40.5,Store,
T0002951,2026-02-18,ST010,C00167,SKU014,1,90.82,0.0,43.0,Store,CMP014
T0002952,2026-02-18,ST014,C00008,SKU011,1,66.46,8.52,35.5,Store,CMP015
T0002953,2026-02-18,ST020,C00269,SKU043,1,42.78,0.0,15.5,Ecom,CMP015
T0002954,2026-02-18,ST014,C00002,SKU042,1,25.9,1.56,13.0,Store,
T0002955,2026-02-18,ST008,,SKU047,3,211.14,0.0,76.5,Store,
T0002956,2026-02-18,ST013,,SKU003,1,41.66,0.0,15.5,Store,
T0002957,2026-02-19,ST011,C00172,SKU042,2,57.41,0.0,26.0,Ecom,
T0002958,2026-02-19,ST005,C00049,SKU011,1,95.42,0.0,35.5,Store,CMP014
T0002959,2026-02-19,ST004,,SKU021,1,26.46,2.52,10.5,Store,
T0002960,2026-02-19,ST013,C00106,SKU028,2,137.09,13.44,56.0,Ecom,CMP005
T0002961,2026-02-19,ST009,,SKU003,1,37.94,3.72,15.5,Store,CMP022
T0002962,2026-02-19,ST012,C00015,SKU025,1,51.66,4.92,20.5,Ecom,
T0002963,2026-02-20,ST004,C00274,SKU049,1,84.18,0.0,30.5,Store,
T0002964,2026-02-20,ST006,C00194,SKU024,3,114.05,0.0,54.0,Store,
T0002965,2026-02-20,ST020,C00211,SKU017,1,139.38,0.0,50.5,Store,CMP010
T0002966,2026-02-20,ST013,C00153,SKU020,1,20.54,0.96,8.0,Store,
T0002967,2026-02-20,ST019,C00099,SKU033,1,89.42,0.0,40.5,Store,
T0002968,2026-02-20,ST012,C00233,SKU016,1,126.72,5.76,48.0,Ecom,
T0002969,2026-02-21,ST008,C00282,SKU018,1,146.28,0.0,53.0,Ecom,CMP016
T0002970,2026-02-21,ST012,C00048,SKU026,1,63.48,0.0,23.0,Ecom,
T0002971,2026-02-21,ST013,C00289,SKU024,2,96.77,0.0,36.0,Ecom,
T0002972,2026-02-21,ST006,C00262,SKU024,1,35.86,2.16,18.0,Store,
T0002973,2026-02-21,ST016,C00208,SKU024,2,99.36,0.0,36.0,Ecom,CMP015
T0002974,2026-02-21,ST009,C00163,SKU049,1,81.98,0.0,30.5,Store,CMP019
T0002975,2026-02-21,ST014,C00296,SKU009,1,64.42,0.0,30.5,Store,
T0002976,2026-02-21,ST007,C00199,SKU046,1,45.26,5.52,23.0,Store,CMP004
T0002977,2026-02-21,ST003,C00215,SKU011,3,209.59,25.56,106.5,Store,
T0002978,2026-02-21,ST007,C00281,SKU043,1,32.36,1.86,15.5,Store,CMP019
T0002979,2026-02-22,ST004,C00076,SKU026,1,60.72,2.76,23.0,Store,
T0002980,2026-02-22,ST020,C00280,SKU049,2,168.36,0.0,61.0,Store,
T0002981,2026-02-22,ST008,C00043,SKU044,1,45.36,4.32,18.0,Store,
T0002982,2026-02-22,ST003,C00255,SKU002,2,54.29,3.12,26.0,Store,CMP002
T0002983,2026-02-22,ST006,C00003,SKU050,3,209.09,0.0,99.0,Store,
T0002984,2026-02-22,ST016,C00010,SKU036,1,132.48,0.0,48.0,Store,
T0002985,2026-02-22,ST007,C00063,SKU008,3,175.39,10.08,84.0,Store,
T0002986,2026-02-22,ST010,C00095,SKU050,1,69.7,0.0,33.0,Ecom,
T0002987,2026-02-22,ST006,C00152,SKU025,1,40.84,2.46,20.5,Store,CMP007
T0002988,2026-02-22,ST015,C00300,SKU009,2,120.05,14.64,61.0,Store,
T0002989,2026-02-23,ST007,C00135,SKU026,1,50.78,0.0,23.0,Store,
T0002990,2026-02-23,ST014,C00150,SKU045,1,43.3,0.0,20.5,Store,
T0002991,2026-02-23,ST001,C00282,SKU027,1,68.54,0.0,25.5,Store,CMP004
T0002992,2026-02-23,ST013,C00293,SKU007,1,65.48,3.06,25.5,Store,
T0002993,2026-02-23,ST020,C00018,SKU018,2,292.56,0.0,106.0,Store,CMP008
T0002994,2026-02-23,ST009,C00215,SKU014,2,231.17,0.0,86.0,Store,
T0002995,2026-02-24,ST004,,SKU019,1,153.18,0.0,55.5,Ecom,CMP002
T0002996,2026-02-24,ST014,C00020,SKU032,1,80.26,0.0,38.0,Store,
T0002997,2026-02-24,ST013,C00297,SKU001,1,25.7,2.52,10.5,Store,
T0002998,2026-02-24,ST001,C00083,SKU004,2,96.77,0.0,36.0,Ecom,CMP018
T0002999,2026-02-24,ST014,C00207,SKU027,2,107.71,0.0,51.0,Store,
T0003000,2026-02-24,ST020,,SKU039,1,153.18,0.0,55.5,Ecom,
T0003001,2026-02-25,ST009,C00169,SKU033,1,108.86,0.0,40.5,Ecom,
T0003002,2026-02-25,ST007,C00218,SKU021,1,21.92,1.26,10.5,Store,
T0003003,2026-02-25,ST016,,SKU038,3,419.76,19.08,159.0,Ecom,CMP011
T0003004,2026-02-25,ST004,C00254,SKU045,1,56.58,0.0,20.5,Store,
T0003005,2026-02-25,ST010,C00156,SKU002,2,54.91,0.0,26.0,Store,CMP017
T0003006,2026-02-25,ST003,,SKU019,1,109.22,13.32,55.5,Store,
T0003007,2026-02-26,ST011,C00039,SKU009,2,120.05,14.64,61.0,Store,CMP014
T0003008,2026-02-26,ST017,C00151,SKU024,2,96.77,0.0,36.0,Store,
T0003009,2026-02-26,ST003,C00256,SKU003,1,34.22,0.0,15.5,Store,
T0003010,2026-02-26,ST019,C00078,SKU019,1,122.54,0.0,55.5,Store,
T0003011,2026-02-26,ST008,C00112,SKU006,1,60.72,2.76,23.0,Store,
T0003012,2026-02-26,ST006,,SKU025,1,43.3,0.0,20.5,Ecom,
T0003013,2026-02-27,ST006,C00160,SKU049,2,128.83,0.0,61.0,Store,CMP012
T0003014,2026-02-27,ST003,C00278,SKU046,1,45.26,5.52,23.0,Ecom,CMP017
T0003015,2026-02-27,ST012,C00145,SKU028,1,70.56,6.72,28.0,Store,CMP002
T0003016,2026-02-27,ST004,C00175,SKU038,1,146.28,0.0,53.0,Ecom,
T0003017,2026-02-27,ST007,C00259,SKU024,1,39.74,0.0,18.0,Store,
T0003018,2026-02-27,ST003,C00207,SKU030,1,72.86,0.0,33.0,Store,
T0003019,2026-02-28,ST013,C00022,SKU001,1,28.22,0.0,10.5,Store,CMP008
T0003020,2026-02-28,ST013,C00216,SKU033,2,217.73,0.0,81.0,Store,CMP023
T0003021,2026-02-28,ST004,,SKU001,1,27.72,1.26,10.5,Store,
T0003022,2026-02-28,ST009,,SKU049,1,81.98,0.0,30.5,Store,CMP014
T0003023,2026-02-28,ST017,,SKU047,1,68.54,0.0,25.5,Store,CMP005
T0003024,2026-02-28,ST006,C00146,SKU012,1,80.26,0.0,38.0,Ecom,
T0003025,2026-02-28,ST017,C00153,SKU013,1,108.86,0.0,40.5,Ecom,CMP024
T0003026,2026-02-28,ST009,C00060,SKU029,1,81.98,0.0,30.5,Ecom,
T0003027,2026-02-28,ST012,,SKU043,2,85.56,0.0,31.0,Ecom,CMP015
T0003028,2026-02-28,ST006,C00068,SKU050,3,209.09,0.0,99.0,Store,
T0003029,2026-03-01,ST004,C00185,SKU041,3,79.38,7.56,31.5,Store,
T0003030,2026-03-01,ST015,C00066,SKU034,3,284.83,0.0,129.0,Store,
T0003031,2026-03-01,ST010,C00169,SKU007,1,53.86,0.0,25.5,Ecom,
T0003032,2026-03-01,ST005,C00049,SKU049,3,245.95,0.0,91.5,Store,
T0003033,2026-03-01,ST015,C00066,SKU019,1,122.54,0.0,55.5,Store,CMP017
T0003034,2026-03-01,ST020,,SKU015,1,125.58,0.0,45.5,Ecom,
T0003035,2026-03-01,ST001,C00238,SKU044,1,48.38,0.0,18.0,Store,
T0003036,2026-03-01,ST020,C00228,SKU047,1,70.38,0.0,25.5,Store,
T0003037,2026-03-01,ST019,C00170,SKU001,1,23.18,0.0,10.5,Ecom,
T0003038,2026-03-01,ST019,C00011,SKU037,1,111.5,0.0,50.5,Store,CMP024
T0003039,2026-03-02,ST014,C00291,SKU039,1,117.22,0.0,55.5,Store,
T0003040,2026-03-02,ST020,C00194,SKU035,1,125.58,0.0,45.5,Store,
T0003041,2026-03-02,ST008,C00140,SKU015,1,125.58,0.0,45.5,Store,CMP011
T0003042,2026-03-02,ST014,C00215,SKU006,1,48.58,0.0,23.0,Ecom,
T0003043,2026-03-02,ST002,C00011,SKU009,1,64.42,0.0,30.5,Store,
T0003044,2026-03-02,ST020,C00204,SKU011,1,97.98,0.0,35.5,Ecom,
T0003045,2026-03-03,ST006,C00005,SKU021,1,22.18,0.0,10.5,Ecom,CMP005
T0003046,2026-03-03,ST006,C00003,SKU014,2,181.63,0.0,86.0,Store,CMP023
T0003047,2026-03-03,ST004,C00127,SKU047,3,201.96,9.18,76.5,Store,
T0003048,2026-03-03,ST011,C00300,SKU021,3,65.77,3.78,31.5,Store,CMP016
T0003049,2026-03-03,ST013,C00085,SKU001,1,28.22,0.0,10.5,Store,CMP007
T0003050,2026-03-03,ST005,C00150,SKU040,1,21.5,0.0,8.0,Store,
T0003051,2026-03-04,ST018,C00116,SKU009,1,64.42,0.0,30.5,Store,
T0003052,2026-03-04,ST014,C00047,SKU026,1,48.58,0.0,23.0,Ecom,
T0003053,2026-03-04,ST020,C00014,SKU009,1,80.52,3.66,30.5,Ecom,
T0003054,2026-03-04,ST006,C00124,SKU008,1,55.78,3.36,28.0,Store,
T0003055,2026-03-04,ST001,C00065,SKU026,2,123.65,0.0,46.0,Store,
T0003056,2026-03-04,ST008,C00024,SKU038,1,146.28,0.0,53.0,Store,CMP005
T0003057,2026-03-05,ST004,C00055,SKU043,1,42.78,0.0,15.5,Store,CMP020
T0003058,2026-03-05,ST020,,SKU032,1,104.88,0.0,38.0,Store,
T0003059,2026-03-05,ST019,C00051,SKU042,1,28.7,0.0,13.0,Store,
T0003060,2026-03-05,ST009,C00264,SKU045,2,110.21,0.0,41.0,Store,
T0003061,2026-03-05,ST015,C00074,SKU038,1,117.02,0.0,53.0,Store,
T0003062,2026-03-05,ST007,C00043,SKU009,3,191.05,10.98,91.5,Ecom,
T0003063,2026-03-06,ST003,C00149,SKU019,1,122.54,0.0,55.5,Store,
T0003064,2026-03-06,ST004,C00181,SKU040,1,20.16,1.92,8.0,Store,
T0003065,2026-03-06,ST003,C00256,SKU043,1,32.36,1.86,15.5,Store,
T0003066,2026-03-06,ST012,C00215,SKU012,1,104.88,0.0,38.0,Store,
T0003067,2026-03-06,ST003,C00245,SKU045,1,42.8,2.46,20.5,Ecom,
T0003068,2026-03-06,ST020,C00126,SKU004,1,49.68,0.0,18.0,Store,
T0003069,2026-03-07,ST015,C00245,SKU002,1,28.7,0.0,13.0,Store,
T0003070,2026-03-07,ST007,C00277,SKU044,1,39.74,0.0,18.0,Store,CMP005
T0003071,2026-03-07,ST017,C00263,SKU047,1,68.54,0.0,25.5,Store,
T0003072,2026-03-07,ST010,C00099,SKU010,1,69.7,0.0,33.0,Store,
T0003073,2026-03-07,ST011,C00292,SKU050,2,129.89,15.84,66.0,Store,
T0003074,2026-03-07,ST008,C00107,SKU045,1,54.12,2.46,20.5,Store,
T0003075,2026-03-07,ST017,C00107,SKU025,1,52.64,2.46,20.5,Store,
T0003076,2026-03-07,ST009,C00284,SKU007,1,65.48,3.06,25.5,Store,
T0003077,2026-03-07,ST011,C00072,SKU014,1,94.94,0.0,43.0,Store,
T0003078,2026-03-07,ST001,C00084,SKU025,2,105.29,4.92,41.0,Store,
T0003079,2026-03-08,ST008,,SKU024,1,49.68,0.0,18.0,Store,
T0003080,2026-03-08,ST012,C00128,SKU015,1,125.58,0.0,45.5,Store,
T0003081,2026-03-08,ST013,C00211,SKU040,1,20.54,0.96,8.0,Store,
T0003082,2026-03-08,ST006,C00296,SKU011,1,74.98,0.0,35.5,Store,
T0003083,2026-03-08,ST014,C00003,SKU041,3,58.97,7.56,31.5,Store,CMP019
T0003084,2026-03-08,ST013,C00057,SKU035,1,122.3,0.0,45.5,Ecom,
T0003085,2026-03-08,ST015,C00092,SKU027,1,56.3,0.0,25.5,Store,
T0003086,2026-03-08,ST020,C00111,SKU029,1,84.18,0.0,30.5,Store,
T0003087,2026-03-08,ST019,C00191,SKU008,2,123.65,0.0,56.0,Store,CMP007
T0003088,2026-03-08,ST016,C00004,SKU030,1,91.08,0.0,33.0,Ecom,
T0003089,2026-03-09,ST015,C00267,SKU009,1,67.34,0.0,30.5,Store,
T0003090,2026-03-09,ST020,C00150,SKU034,1,118.68,0.0,43.0,Store,
T0003091,2026-03-09,ST005,,SKU045,1,55.1,0.0,20.5,Store,
T0003092,2026-03-09,ST013,C00228,SKU032,1,102.14,0.0,38.0,Store,
T0003093,2026-03-09,ST005,C00003,SKU034,1,115.58,0.0,43.0,Ecom,
T0003094,2026-03-09,ST001,C00266,SKU004,1,48.38,0.0,18.0,Ecom,CMP009
T0003095,2026-03-10,ST018,C00109,SKU014,1,85.66,5.16,43.0,Store,
T0003096,2026-03-10,ST017,C00277,SKU011,1,91.16,4.26,35.5,Store,
T0003097,2026-03-10,ST007,,SKU025,1,45.26,0.0,20.5,Store,
T0003098,2026-03-10,ST014,C00288,SKU039,3,331.67,19.98,166.5,Ecom,CMP023
T0003099,2026-03-10,ST004,C00190,SKU013,2,223.56,0.0,81.0,Ecom,
T0003100,2026-03-10,ST012,C00001,SKU004,1,49.68,0.0,18.0,Store,
T0003101,2026-03-11,ST012,C00031,SKU034,1,118.68,0.0,43.0,Ecom,CMP017
T0003102,2026-03-11,ST019,C00019,SKU041,1,23.18,0.0,10.5,Store,CMP002
T0003103,2026-03-11,ST003,C00261,SKU023,1,34.22,0.0,15.5,Store,
T0003104,2026-03-11,ST004,C00112,SKU018,1,139.92,6.36,53.0,Store,
T0003105,2026-03-11,ST007,C00007,SKU003,1,32.36,1.86,15.5,Store,
T0003106,2026-03-11,ST010,,SKU029,2,121.51,7.32,61.0,Store,
T0003107,2026-03-12,ST020,C00237,SKU003,2,85.56,0.0,31.0,Store,
T0003108,2026-03-12,ST018,C00248,SKU042,2,51.79,3.12,26.0,Store,CMP012
T0003109,2026-03-12,ST013,C00265,SKU028,3,225.79,0.0,84.0,Store,CMP019
T0003110,2026-03-12,ST013,C00267,SKU029,1,81.98,0.0,30.5,Store,CMP003
T0003111,2026-03-12,ST002,C00015,SKU047,1,47.74,6.12,25.5,Store,CMP007
T0003112,2026-03-12,ST018,C00217,SKU005,1,43.3,0.0,20.5,Store,
T0003113,2026-03-13,ST008,C00261,SKU016,1,132.48,0.0,48.0,Store,
T0003114,2026-03-13,ST004,C00247,SKU030,1,91.08,0.0,33.0,Store,CMP011
T0003115,2026-03-13,ST009,C00249,SKU028,1,75.26,0.0,28.0,Store,CMP007
T0003116,2026-03-13,ST017,C00237,SKU022,1,33.38,1.56,13.0,Store,
T0003117,2026-03-13,ST008,C00190,SKU017,2,278.76,0.0,101.0,Ecom,CMP005
T0003118,2026-03-13,ST012,C00123,SKU020,1,20.16,1.92,8.0,Store,
T0003119,2026-03-14,ST001,C00242,SKU035,1,122.3,0.0,45.5,Ecom,
T0003120,2026-03-14,ST008,C00086,SKU036,3,380.16,17.28,144.0,Ecom,
T0003121,2026-03-14,ST004,C00257,SKU008,1,77.28,0.0,28.0,Store,CMP024
T0003122,2026-03-14,ST017,C00032,SKU025,1,55.1,0.0,20.5,Ecom,CMP002
T0003123,2026-03-14,ST009,C00149,SKU010,1,88.7,0.0,33.0,Store,
T0003124,2026-03-14,ST015,,SKU031,1,74.12,4.26,35.5,Store,
T0003125,2026-03-14,ST019,C00193,SKU041,1,20.66,2.52,10.5,Ecom,
T0003126,2026-03-14,ST013,C00152,SKU050,1,80.78,7.92,33.0,Store,
T0003127,2026-03-14,ST008,C00137,SKU013,1,102.06,9.72,40.5,Store,
T0003128,2026-03-14,ST010,C00195,SKU009,1,64.42,0.0,30.5,Store,CMP015
T0003129,2026-03-15,ST006,C00297,SKU009,1,64.42,0.0,30.5,Store,CMP020
T0003130,2026-03-15,ST015,C00146,SKU002,1,28.7,0.0,13.0,Ecom,
T0003131,2026-03-15,ST011,C00059,SKU032,1,83.9,0.0,38.0,Store,CMP023
T0003132,2026-03-15,ST003,C00078,SKU026,1,50.78,0.0,23.0,Store,
T0003133,2026-03-15,ST012,C00107,SKU036,1,126.72,5.76,48.0,Store,
T0003134,2026-03-15,ST018,C00148,SKU014,1,90.82,0.0,43.0,Ecom,
T0003135,2026-03-15,ST020,,SKU012,1,100.32,4.56,38.0,Ecom,
T0003136,2026-03-15,ST013,C00259,SKU016,3,369.79,17.28,144.0,Store,
T0003137,2026-03-15,ST008,,SKU010,1,87.12,3.96,33.0,Ecom,
T0003138,2026-03-15,ST014,C00266,SKU028,1,55.78,3.36,28.0,Store,
T0003139,2026-03-16,ST019,C00256,SKU011,1,78.38,0.0,35.5,Store,CMP002
T0003140,2026-03-16,ST005,C00026,SKU002,1,33.38,1.56,13.0,Store,
T0003141,2026-03-16,ST019,C00174,SKU002,1,28.7,0.0,13.0,Store,
T0003142,2026-03-16,ST007,,SKU047,1,56.3,0.0,25.5,Store,
T0003143,2026-03-16,ST014,C00196,SKU042,1,27.46,0.0,13.0,Store,
T0003144,2026-03-16,ST002,C00027,SKU004,1,33.7,4.32,18.0,Store,
T0003145,2026-03-17,ST015,,SKU034,1,94.94,0.0,43.0,Store,
T0003146,2026-03-17,ST002,C00119,SKU012,1,80.26,0.0,38.0,Ecom,CMP018
T0003147,2026-03-17,ST020,C00026,SKU049,1,84.18,0.0,30.5,Store,CMP009
T0003148,2026-03-17,ST015,C00125,SKU027,2,106.49,6.12,51.0,Store,CMP021
T0003149,2026-03-17,ST003,C00220,SKU009,1,67.34,0.0,30.5,Ecom,
T0003150,2026-03-17,ST019,C00132,SKU020,2,35.33,0.0,16.0,Ecom,
T0003151,2026-03-18,ST008,C00046,SKU005,1,56.58,0.0,20.5,Ecom,
T0003152,2026-03-18,ST008,C00222,SKU001,1,28.98,0.0,10.5,Store,
T0003153,2026-03-18,ST010,,SKU009,1,64.42,0.0,30.5,Store,
T0003154,2026-03-18,ST014,C00209,SKU039,2,234.43,0.0,111.0,Ecom,
T0003155,2026-03-18,ST004,C00219,SKU026,1,63.48,0.0,23.0,Store,
T0003156,2026-03-18,ST005,C00111,SKU043,1,41.66,0.0,15.5,Store,
T0003157,2026-03-19,ST012,,SKU002,1,35.88,0.0,13.0,Store,
T0003158,2026-03-19,ST019,C00222,SKU011,1,69.86,8.52,35.5,Store,
T0003159,2026-03-19,ST019,C00230,SKU045,1,45.26,0.0,20.5,Ecom,
T0003160,2026-03-19,ST011,C00276,SKU011,3,235.15,0.0,106.5,Store,
T0003161,2026-03-19,ST008,C00055,SKU021,1,28.98,0.0,10.5,Store,
T0003162,2026-03-19,ST005,C00254,SKU028,1,75.26,0.0,28.0,Store,
T0003163,2026-03-20,ST018,C00273,SKU024,1,38.02,0.0,18.0,Ecom,
T0003164,2026-03-20,ST010,C00056,SKU008,2,111.55,6.72,56.0,Store,
T0003165,2026-03-20,ST007,,SKU037,2,198.77,24.24,101.0,Ecom,
T0003166,2026-03-20,ST013,C00274,SKU023,1,41.66,0.0,15.5,Ecom,
T0003167,2026-03-20,ST010,C00029,SKU034,2,181.63,0.0,86.0,Store,
T0003168,2026-03-20,ST020,C00093,SKU012,1,100.32,4.56,38.0,Ecom,
T0003169,2026-03-21,ST012,C00026,SKU041,1,28.98,0.0,10.5,Store,
T0003170,2026-03-21,ST001,,SKU008,2,150.53,0.0,56.0,Store,
T0003171,2026-03-21,ST017,C00019,SKU026,1,61.82,0.0,23.0,Ecom,
T0003172,2026-03-21,ST013,C00177,SKU043,1,41.66,0.0,15.5,Store,CMP007
T0003173,2026-03-21,ST007,C00009,SKU008,1,61.82,0.0,28.0,Store,CMP016
T0003174,2026-03-21,ST001,C00089,SKU009,2,156.65,7.32,61.0,Ecom,CMP023
T0003175,2026-03-21,ST015,C00148,SKU024,3,119.23,0.0,54.0,Ecom,
T0003176,2026-03-21,ST003,C00157,SKU042,1,25.58,3.12,13.0,Store,
T0003177,2026-03-21,ST016,,SKU017,1,133.32,6.06,50.5,Store,
T0003178,2026-03-21,ST010,C00113,SKU017,1,106.66,0.0,50.5,Store,
T0003179,2026-03-22,ST018,C00215,SKU035,1,85.18,10.92,45.5,Ecom,CMP024
T0003180,2026-03-22,ST017,C00288,SKU013,2,217.73,0.0,81.0,Ecom,
T0003181,2026-03-22,ST018,C00214,SKU028,2,118.27,0.0,56.0,Store,
T0003182,2026-03-22,ST010,C00079,SKU034,1,85.66,5.16,43.0,Store,
T0003183,2026-03-22,ST001,C00149,SKU033,1,104.0,4.86,40.5,Store,
T0003184,2026-03-22,ST007,C00129,SKU043,1,32.36,1.86,15.5,Store,
T0003185,2026-03-22,ST018,C00157,SKU003,1,32.74,0.0,15.5,Ecom,
T0003186,2026-03-22,ST020,C00206,SKU012,1,104.88,0.0,38.0,Store,CMP007
T0003187,2026-03-22,ST020,C00024,SKU049,1,80.52,3.66,30.5,Store,CMP024
T0003188,2026-03-22,ST005,C00177,SKU038,1,142.46,0.0,53.0,Store,CMP001
T0003189,2026-03-23,ST005,C00180,SKU022,1,34.94,0.0,13.0,Store,
T0003190,2026-03-23,ST001,C00012,SKU020,1,19.58,1.92,8.0,Store,CMP007
T0003191,2026-03-23,ST003,C00136,SKU009,2,134.69,0.0,61.0,Ecom,
T0003192,2026-03-23,ST020,C00041,SKU049,2,168.36,0.0,61.0,Store,CMP008
T0003193,2026-03-23,ST019,C00086,SKU002,1,28.7,0.0,13.0,Ecom,
T0003194,2026-03-23,ST005,C00195,SKU036,2,258.05,0.0,96.0,Store,CMP002
T0003195,2026-03-24,ST016,C00284,SKU015,2,251.16,0.0,91.0,Store,
T0003196,2026-03-24,ST003,C00221,SKU017,3,298.15,36.36,151.5,Store,
T0003197,2026-03-24,ST019,C00041,SKU015,1,100.46,0.0,45.5,Store,
T0003198,2026-03-24,ST008,C00017,SKU045,3,162.36,7.38,61.5,Store,CMP006
T0003199,2026-03-24,ST004,C00127,SKU027,1,67.32,3.06,25.5,Ecom,CMP005
T0003200,2026-03-24,ST011,C00217,SKU031,2,156.77,0.0,71.0,Store,
T0003201,2026-03-25,ST004,C00015,SKU012,1,95.76,9.12,38.0,Store,CMP021
T0003202,2026-03-25,ST006,C00031,SKU001,1,22.18,0.0,10.5,Store,CMP014
T0003203,2026-03-25,ST008,C00038,SKU040,1,21.12,0.96,8.0,Store,
T0003204,2026-03-25,ST002,C00277,SKU046,1,48.58,0.0,23.0,Store,
T0003205,2026-03-25,ST014,C00052,SKU029,3,193.25,0.0,91.5,Store,
T0003206,2026-03-25,ST017,C00020,SKU036,1,129.02,0.0,48.0,Store,
T0003207,2026-03-26,ST010,C00075,SKU042,1,27.46,0.0,13.0,Store,
T0003208,2026-03-26,ST005,C00122,SKU036,1,129.02,0.0,48.0,Ecom,CMP012
T0003209,2026-03-26,ST015,C00033,SKU025,1,45.26,0.0,20.5,Store,
T0003210,2026-03-26,ST010,C00044,SKU041,1,22.18,0.0,10.5,Store,
T0003211,2026-03-26,ST020,C00044,SKU024,2,99.36,0.0,36.0,Store,
T0003212,2026-03-26,ST016,C00055,SKU008,1,73.92,3.36,28.0,Store,CMP019
T0003213,2026-03-27,ST015,C00174,SKU039,2,231.77,13.32,111.0,Store,CMP006
T0003214,2026-03-27,ST014,C00043,SKU010,2,123.55,15.84,66.0,Ecom,
T0003215,2026-03-27,ST005,,SKU011,1,91.16,4.26,35.5,Store,
T0003216,2026-03-27,ST011,C00236,SKU029,1,63.68,3.66,30.5,Store,CMP001
T0003217,2026-03-27,ST019,C00250,SKU033,1,89.42,0.0,40.5,Store,
T0003218,2026-03-27,ST020,,SKU047,2,140.76,0.0,51.0,Store,CMP011
T0003219,2026-03-28,ST006,C00194,SKU001,2,39.31,5.04,21.0,Store,CMP016
T0003220,2026-03-28,ST002,C00159,SKU014,1,90.82,0.0,43.0,Store,CMP011
T0003221,2026-03-28,ST015,C00122,SKU049,1,67.34,0.0,30.5,Ecom,CMP020
T0003222,2026-03-28,ST007,C00236,SKU018,1,117.02,0.0,53.0,Store,
T0003223,2026-03-28,ST005,C00278,SKU016,1,129.02,0.0,48.0,Ecom,CMP008
T0003224,2026-03-28,ST005,C00025,SKU029,2,163.97,0.0,61.0,Store,CMP008
T0003225,2026-03-28,ST002,C00082,SKU007,1,53.86,0.0,25.5,Store,CMP022
T0003226,2026-03-28,ST012,C00282,SKU016,2,264.96,0.0,96.0,Store,
